scenario_id,category,config_id,top10_score_mean,top10_score_median,top10_score_sd,top1_top10_score_gap,candidate_score_mean,candidate_score_median,candidate_score_sd,candidate_score_p10,candidate_score_p90,candidate_score_p90_p10_gap,candidate_fraction_at_least_095,fixed_reference_history_match,artist_hhi,artist_max_share,genre_hhi,genre_max_share,latency_median_ms
coherent_rock_h1,coherent_multi_track_history,current_euclidean,0.9201036412919282,0.9184703099923477,0.008804758871697555,0.023148357480913706,0.7645840382673853,0.7836839408811136,0.10170881764700557,0.623280328555053,0.8784769412263969,0.25519661267134386,0.0,0.915859042151425,0.10000000000000002,0.1,0.09833333333333336,0.2,2.744700002949685
coherent_rock_h1,coherent_multi_track_history,equal_cosine,0.9953126653144077,0.9952585165912522,0.0010597333254507026,0.003975899117375392,0.8833157194322484,0.9342584909115079,0.13601868487127877,0.7139006985640992,0.9835488418890935,0.2696481433249943,0.416,0.8880939532646575,0.12000000000000002,0.2,0.11333333333333336,0.2,4.065199987962842
coherent_rock_h1,coherent_multi_track_history,equal_euclidean,0.920173597868079,0.9149605533879269,0.01009522488383875,0.030879921528467302,0.7731702753798734,0.8019418950022377,0.10984965983854322,0.6139007414513343,0.8852627440324303,0.271362002581096,0.0,0.920173597868079,0.10000000000000002,0.1,0.07,0.1,2.6651000371202826
coherent_rock_h1,coherent_multi_track_history,literature_cosine,0.9963749773351851,0.9961833521180339,0.0008305073445389813,0.002815937612596464,0.9087173149016704,0.9490249946261073,0.11788458326888786,0.7802769021499592,0.9882935978161155,0.20801669566615633,0.492,0.8928907201494253,0.16,0.3,0.16,0.3,3.8995000068098307
coherent_rock_h1,coherent_multi_track_history,literature_euclidean,0.9321970857641391,0.9286162880086406,0.007677186287451869,0.025375288526904183,0.8123370393099945,0.8330060450771122,0.09288687110898936,0.7088402754867539,0.9042435739777746,0.19540329849102067,0.002,0.9106524910623699,0.10000000000000002,0.1,0.07416666666666667,0.1,2.7067000046372414
coherent_rock_h1,coherent_multi_track_history,without_energy_cosine,0.9957698388976837,0.9956271776034629,0.0014189914576926952,0.0044247296965029825,0.880995371709801,0.9280963465627355,0.13121746208280927,0.724675975405828,0.9851943317466176,0.2605183563407897,0.406,0.8916409189456084,0.10000000000000002,0.1,0.07833333333333335,0.1,4.176100017502904
coherent_rock_h1,coherent_multi_track_history,without_valence_cosine,0.9974671592044732,0.9970784176339869,0.0007217974776923781,0.002011698251747185,0.8968304583084435,0.9539335042394701,0.13839932989781517,0.6965442520157731,0.9917636477158548,0.2952193957000817,0.518,0.8683133485304956,0.12000000000000002,0.2,0.13833333333333336,0.2,4.082300001755357
coherent_rock_h1,coherent_multi_track_history,without_energy_valence_cosine,0.9969455694838784,0.9968053663794954,0.0009000259582792419,0.0032546337202609132,0.8925178227090247,0.9397271193101047,0.12220625357915409,0.7251834469057208,0.9877082870235061,0.2625248401177853,0.442,0.8935249308039904,0.10000000000000002,0.1,0.08166666666666668,0.15,3.928599995560944
coherent_rock_h3,coherent_multi_track_history,current_cosine,0.9951302356937554,0.9949535213625478,0.0009641280345785772,0.002683548551130177,0.901877471001393,0.9436117471277137,0.11783853161005212,0.7616709830092716,0.9860883906226487,0.22441740761337714,0.464,0.9008205367377263,0.10000000000000002,0.1,0.09533333333333335,0.2,4.2851000325754285
coherent_rock_h3,coherent_multi_track_history,current_euclidean,0.9257297046474954,0.9260605462730305,0.007229818908435615,0.023726015460438732,0.7702888627869893,0.7853854309055452,0.1016824145587921,0.6309656564504913,0.8796469761698882,0.2486813197193969,0.0,0.9261199736667386,0.10000000000000002,0.1,0.11750000000000001,0.2,3.406599978916347
coherent_rock_h3,coherent_multi_track_history,equal_cosine,0.9939502594487458,0.9937995074171532,0.001383879654699832,0.004640771772835506,0.891847793248021,0.9399740915361376,0.12756600807332952,0.7350872446591898,0.9837887912663514,0.2487015466071616,0.448,0.9067250639279691,0.10000000000000002,0.1,0.06533333333333334,0.1,4.593599995132536
coherent_rock_h3,coherent_multi_track_history,equal_euclidean,0.929751424917484,0.9297290014452031,0.004469439190333691,0.014423504440981505,0.7806595883203987,0.8136305967718171,0.11026898491895001,0.6199444129611582,0.8877863648529016,0.2678419518917434,0.0,0.929751424917484,0.10000000000000002,0.1,0.11000000000000001,0.2,2.818699984345585
coherent_rock_h3,coherent_multi_track_history,literature_cosine,0.9956010194582732,0.9947664255721343,0.0013256625233610943,0.00358985951425983,0.9152526311948981,0.952179355799128,0.11116130430455154,0.8010397200691078,0.9889132624733429,0.18787354240423504,0.518,0.9157761173715409,0.12000000000000002,0.2,0.12500000000000003,0.2,4.339500039350241
coherent_rock_h3,coherent_multi_track_history,literature_euclidean,0.9383496128081685,0.9388008719117649,0.00400957029320524,0.013357383450390503,0.818244702583475,0.839464288994131,0.09418555948570742,0.7040204035151317,0.9113371661849375,0.2073167626698058,0.0,0.926104890238665,0.10000000000000002,0.1,0.0825,0.15,2.8787999763153493
coherent_rock_h3,coherent_multi_track_history,without_energy_cosine,0.9948038761483735,0.9940913997793169,0.001982515987399722,0.006549234566317619,0.8886388132708244,0.9342915768073099,0.12351063099031961,0.738648497986479,0.9847840829152095,0.24613558492873044,0.434,0.912799113656261,0.10000000000000002,0.1,0.10200000000000001,0.15,3.764100023545325
coherent_rock_h3,coherent_multi_track_history,without_valence_cosine,0.996687935013225,0.9961951695931412,0.0010836849977666604,0.003491905504627857,0.9076767320199746,0.9584973187692489,0.12582063973425445,0.7342399628289648,0.9910719765383523,0.2568320137093876,0.56,0.8898449494728352,0.10000000000000002,0.1,0.07833333333333335,0.1,3.8437999901361763
